41,SALPA01182,mcbR,SPA_RS06415,SPA1280,18,47
42,SALPA01085,osmB,SPA_RS05860,SPA1171,16,3
4866,SALPA03881,SPA4194,SPA_RS21250,SPA4194,18,33
4867,SALPA02947,rplU,SPA_RS16080,SPA3171,16,71
5137,SALPA00151,aceF,SPA_RS00795,SPA0157,19,65
5148,SALPA03068,rplV,SPA_RS16740,SPA3301,19,109
5179,SALPA02016,fimY,SPA_RS10950,SPA2175,18,28
5180,SALPA03769,siiA,SPA_RS20630,SPA4073,20,3
5350,SALPA00847,tcyJ,SPA_RS04575,SPA0915,20,8
5351,SALPA02882,SPA3098,SPA_RS15720,SPA3098,15,1
5368,SALPA00557,rcsB,SPA_RS02975,SPA0594,20,59
5382,SALPA03823,SPA4131,SPA_RS20935,SPA4131,20,141
5517,SALPA03331,rpmB,SPA_RS18145,SPA3580,18,65
5567,SALPA03080,rpsL,SPA_RS16805,SPA3314,18,17
5675,SALPA03073,rplC,SPA_RS16765,SPA3306,19,112
5849,SALPA01923,gltJ,SPA_RS10445,SPA2076,19,7
5850,SALPA01922,SPA2075,SPA_RS10440,SPA2075,19,7
5873,SALPA00011,dnaK,SPA_RS00060,SPA0012,20,124
5890,SALPA01542,rluC,SPA_RS08340,SPA1664,20,67
5908,SALPA01611,cbpA,SPA_RS08725,SPA1738,20,46
5925,SALPA01071,rluB,SPA_RS05785,SPA1157,20,69
5942,SALPA02104,queC,SPA_RS11405,SPA2267,20,8
5960,SALPA01902,fldA,SPA_RS10300,SPA2047,20,23
5978,SALPA02368,smpB,SPA_RS12895,SPA2547,20,28
5996,SALPA03865,hfq,SPA_RS21175,SPA4178,20,64
6014,SALPA01534,acpP,SPA_RS08300,SPA1655,20,63
6031,SALPA00960,cspE,SPA_RS05205,SPA1036,20,66
6047,SALPA02025,ybcJ,SPA_RS10995,SPA2184,20,48
6065,SALPA03838,groL,SPA_RS21020,SPA4147,20,69
6080,SALPA03313,rfaD,SPA_RS18055,SPA3562,20,39
