172,SALPC00013,dnaK,SPC_RS00060,SPC_0013,20,129
173,SALPC01509,SPC_1578,SPC_RS07895,SPC_1578,1,5
174,SALPC04297,groL,SPC_RS22330,SPC_4480,20,71
175,SALPC01287,SPC_1336,SPC_RS06710,SPC_1336,20,11
176,SALPC02809,invF,SPC_RS14675,SPC_2941,20,23
177,SALPC01482,metG,SPC_RS07750,SPC_1548,20,6
178,SALPC02396,phoP,SPC_RS12525,SPC_2513,20,168
179,SALPC01236,SPC_1284,SPC_RS06410,SPC_1284,1,1
180,SALPC03310,fis,SPC_RS17170,SPC_3456,20,300
181,SALPC02536,sopB,SPC_RS13250,SPC_2659,18,2
182,SALPC00118,leuO,SPC_RS00580,SPC_0124,19,57
183,SALPC00435,SPC_0450,SPC_RS02225,SPC_0450,16,2
184,SALPC02785,hilD,SPC_RS14555,SPC_2917,20,55
185,SALPC00443,ampG,SPC_RS02260,SPC_0458,20,6
186,SALPC03864,rho,SPC_RS20050,SPC_4030,20,43
187,SALPC04180,pmrA,SPC_RS21705,SPC_4355,20,97
188,SALPC02642,SPC_2766,SPC_RS13810,SPC_2766,20,2
189,SALPC01483,apbC,SPC_RS07755,SPC_1549,3,1
190,SALPC00840,SPC_0869,SPC_RS04305,SPC_0869,2,1
191,SALPC02786,hilA,SPC_RS14560,SPC_2918,20,55
192,SALPC00401,queA,SPC_RS02060,SPC_0415,20,2
193,SALPC01261,SPC_1309,SPC_RS06570,SPC_1309,1,1
194,SALPC03267,SPC_3413,SPC_RS16955,SPC_3413,9,3
195,SALPC02776,SPC_2908,SPC_RS14510,SPC_2908,20,53
196,SALPC01506,SPC_1575,SPC_1575,SPC_1575,1,1
197,SALPC03904,metR,SPC_RS20275,SPC_4071,20,40
198,SALPC02605,SPC_2729,SPC_RS13620,SPC_2729,10,2
199,SALPC00400,acpH,SPC_RS02055,SPC_0414,20,9
200,SALPC04252,SPC_4434,SPC_RS22095,SPC_4434,1,1
201,SALPC00121,cra,SPC_RS00595,SPC_0127,20,72
202,SALPC04259,SPC_4441,SPC_RS22125,SPC_4441,1,5
203,SALPC00546,fimY,SPC_RS02780,SPC_0564,18,54
204,SALPC00352,golS,SPC_RS01800,SPC_0365,16,71
205,SALPC02184,slyA,SPC_RS11390,SPC_2287,20,102
206,SALPC00497,cueR,SPC_RS02530,SPC_0514,20,71
207,SALPC04200,SPC_4376,SPC_RS21810,SPC_4376,20,152
208,SALPC02415,SPC_2532,SPC_RS12610,SPC_2532,1,1
209,SALPC00806,mntR,SPC_RS04130,SPC_0833,20,137
210,SALPC01141,SPC_1185,SPC_RS05855,SPC_1185,16,1
211,SALPC04286,SPC_4468,SPC_4468,SPC_4468,1,3
212,SALPC00680,fur,SPC_RS03485,SPC_0702,20,252
213,SALPC02535,SPC_2658,SPC_RS13245,SPC_2658,11,2
215,SALPC00112,SPC_0118,SPC_RS00550,SPC_0118,2,1
219,SALPC00306,SPC_0316,SPC_RS01555,SPC_0316,3,1
631,SALPC03650,waaA,SPC_RS18895,SPC_3806,20,20
633,SALPC03649,rfaQ,SPC_RS18890,SPC_3805,20,7
775,SALPC00105,araC,SPC_RS00515,SPC_0111,20,51
776,SALPC04600,SPC_p065,SPC_RS23925,SPC_p065,9,3
778,SALPC00927,lrp,SPC_RS04740,SPC_0959,20,38
779,SALPC02972,SPC_3112,SPC_RS15495,SPC_3112,18,2
781,SALPC04575,repA,SPC_RS23800,SPC_p038,2,1
1055,SALPC04275,SPC_4457,SPC_RS22205,SPC_4457,2,1
1057,SALPC00433,SPC_0448,SPC_RS02220,SPC_0448,6,1
1058,SALPC00473,acrA,SPC_RS02415,SPC_0490,20,6
1060,SALPC00474,acrR,SPC_RS02420,SPC_0491,19,20
1062,SALPC04246,SPC_4428,SPC_RS22065,SPC_4428,2,1
1063,SALPC04273,SPC_4455,SPC_RS22195,SPC_4455,3,1
1064,SALPC04221,SPC_4399,SPC_RS21920,SPC_4399,2,1
1067,SALPC04569,pefI,SPC_RS23770,SPC_p031,5,1
1528,SALPC00574,ramA,SPC_RS02920,SPC_0593,20,41
1529,SALPC03290,SPC_3436,SPC_RS17070,SPC_3436,2,1
1638,SALPC03291,aaeR,SPC_RS17075,SPC_3437,20,3
1691,SALPC03958,yihU,SPC_RS20555,SPC_4126,19,2
1742,SALPC03275,SPC_3421,SPC_RS16995,SPC_3421,14,7
1743,SALPC03420,pckA,SPC_RS17745,SPC_3569,20,8
1750,SALPC00705,SPC_0727,SPC_RS03610,SPC_0727,20,7
1755,SALPC00366,prpC,SPC_RS01880,SPC_0379,20,11
1760,SALPC01750,kdgA,SPC_RS09150,SPC_1832,20,10
1934,SALPC02235,SPC_2338,SPC_RS11655,SPC_2338,19,86
1935,SALPC01983,SPC_2071,SPC_RS10320,SPC_2071,7,1
1944,SALPC01099,SPC_1142,SPC_RS05640,SPC_1142,11,2
2110,SALPC03809,murB,SPC_RS19740,SPC_3974,20,7
2194,SALPC01411,SPC_1470,SPC_RS07365,SPC_1470,11,1
2279,SALPC04201,SPC_4377,SPC_RS21815,SPC_4377,20,38
2280,SALPC04596,SPC_p061,SPC_RS23905,SPC_p061,7,4
2283,SALPC02155,rstA,SPC_RS11230,SPC_2256,20,39
2285,SALPC04585,umuD,SPC_RS23855,SPC_p050,3,2
2287,SALPC04156,soxS,SPC_RS21560,SPC_4329,20,52
2288,SALPC01817,SPC_1900,SPC_1900,SPC_1900,3,1
2291,SALPC03121,SPC_3265,SPC_3265,SPC_3265,3,1
2502,SALPC04537,arcA,SPC_RS23580,SPC_4731,20,83
2503,SALPC02572,SPC_2695,SPC_RS13440,SPC_2695,6,1
3198,SALPC02088,SPC_2183,SPC_RS10875,SPC_2183,9,2
3209,SALPC03399,bigA,SPC_RS17640,SPC_3548,13,1
3340,SALPC03599,SPC_3754,SPC_RS18645,SPC_3754,14,14
3341,SALPC03100,SPC_3244,SPC_RS16110,SPC_3244,14,7
3360,SALPC03098,SPC_3242,SPC_RS16100,SPC_3242,14,7
3372,SALPC03099,SPC_3243,SPC_RS16105,SPC_3243,14,7
3406,SALPC00573,SPC_0592,SPC_RS02915,SPC_0592,19,69
3440,SALPC03217,folP,SPC_RS16705,SPC_3363,19,4
3499,SALPC01553,galF,SPC_RS08110,SPC_1623,17,6
3500,SALPC00685,pgm,SPC_RS03510,SPC_0707,20,8
3502,SALPC03455,glgC,SPC_RS17915,SPC_3605,19,8
3504,SALPC02735,yqaB,SPC_RS14280,SPC_2866,19,7
3506,SALPC01560,SPC_1630,SPC_RS08145,SPC_1630,2,2
3509,SALPC03093,SPC_3237,SPC_RS16080,SPC_3237,7,1
3512,SALPC03422,ompR,SPC_RS17755,SPC_3571,20,43
3513,SALPC00944,serC,SPC_RS04830,SPC_0976,20,13
3516,SALPC03518,SPC_3669,SPC_RS18230,SPC_3669,2,2
3518,SALPC03519,SPC_3670,SPC_RS18235,SPC_3670,2,2
3520,SALPC02861,SPC_2995,SPC_RS14935,SPC_2995,17,3
3522,SALPC04584,SPC_p049,SPC_RS23850,SPC_p049,2,2
3524,SALPC02416,comR,SPC_RS12615,SPC_2533,2,1
3526,SALPC02777,sirC,SPC_RS14515,SPC_2909,20,43
3527,SALPC01505,SPC_1574,SPC_1574,SPC_1574,2,1
3530,SALPC04544,tnpA,SPC_RS23650,SPC_p006,2,1
3532,SALPC02716,alaE,SPC_RS14175,SPC_2845,20,5
3534,SALPC01504,SPC_1573,SPC_RS07870,SPC_1573,2,2
3536,SALPC02714,stpA,SPC_RS14170,SPC_2843,19,8
3538,SALPC04561,SPC_p023,SPC_RS23730,SPC_p023,2,1
3541,SALPC04108,SPC_4280,SPC_RS21330,SPC_4280,13,1
3543,SALPC01244,SPC_1292,SPC_RS06475,SPC_1292,2,1
3545,SALPC04107,SPC_4279,SPC_RS21325,SPC_4279,11,3
3547,SALPC04202,SPC_4378,SPC_RS21820,SPC_4378,4,1
3550,SALPC02284,ihfA,SPC_RS11925,SPC_2392,20,43
3551,SALPC01329,SPC_1378,SPC_1378,SPC_1378,2,1
3555,SALPC02244,SPC_2347,SPC_RS11700,SPC_2347,4,1
3559,SALPC03244,rpoN,SPC_RS16835,SPC_3390,20,68
3560,SALPC01216,pgtE,SPC_RS06270,SPC_1263,20,3
3565,SALPC03749,torS,SPC_RS19410,SPC_3912,19,3
3567,SALPC00688,speF,SPC_RS03525,SPC_0710,19,7
3572,SALPC00160,SPC_0167,SPC_RS00790,SPC_0167,19,3
3578,SALPC01169,cysP,SPC_RS06000,SPC_1214,20,11
3584,SALPC03615,SPC_3770,SPC_RS18720,SPC_3770,20,22
3589,SALPC03614,SPC_3769,SPC_RS18715,SPC_3769,19,7
3593,SALPC02051,SPC_2142,SPC_RS10675,SPC_2142,4,1
3600,SALPC02052,SPC_2143,SPC_RS10680,SPC_2143,20,9
3610,SALPC04526,gpmB,SPC_RS23515,SPC_4718,20,9
3611,SALPC03630,gpmM,SPC_RS18795,SPC_3786,20,9
3617,SALPC02866,eno,SPC_RS14955,SPC_3002,20,23
3621,SALPC00743,gpmA,SPC_RS03815,SPC_0768,20,11
3624,SALPC02376,SPC_2492,SPC_RS12405,SPC_2492,4,1
3628,SALPC00908,hcp,SPC_RS04635,SPC_0939,20,4
3633,SALPC03959,SPC_4127,SPC_RS20560,SPC_4127,16,1
3658,SALPC02440,SPC_2560,SPC_RS12750,SPC_2560,9,2
3664,SALPC04460,hypT,SPC_RS23170,SPC_4648,20,31
3671,SALPC00972,SPC_1007,SPC_RS04985,SPC_1007,11,1
3672,SALPC01100,xseA,SPC_RS05645,SPC_1143,20,4
3687,SALPC01851,SPC_1935,SPC_RS09640,SPC_1935,20,2
3690,SALPC04104,SPC_4276,SPC_RS21310,SPC_4276,11,1
3692,SALPC04445,SPC_4631,SPC_RS23100,SPC_4631,6,1
3697,SALPC02332,SPC_2445,SPC_RS12175,SPC_2445,6,1
3701,SALPC03386,crp,SPC_RS17580,SPC_3535,20,211
3702,SALPC00164,SPC_0171,SPC_RS00810,SPC_0171,4,1
3707,SALPC00293,SPC_0302,SPC_RS01480,SPC_0302,6,1
3709,SALPC04043,metF,SPC_RS20985,SPC_4215,20,7
3728,SALPC04559,SPC_p021,SPC_RS23725,SPC_p021,3,2
3731,SALPC00075,SPC_0080,SPC_0080,SPC_0080,3,1
3734,SALPC04539,spvR,SPC_RS23620,SPC_p001,8,3
3739,SALPC04542,spvC,SPC_RS23640,SPC_p004,5,2
3753,SALPC01391,rcsB,SPC_RS07220,SPC_1442,20,65
3755,SALPC00334,SPC_0346,SPC_RS01705,SPC_0346,12,5
3760,SALPC01982,SPC_2070,SPC_RS10315,SPC_2070,20,6
3766,SALPC04541,spvB,SPC_RS23635,SPC_p003,7,1
3774,SALPC04594,SPC_p059,SPC_RS23895,SPC_p059,7,1
3785,SALPC04589,SPC_p054,SPC_RS23875,SPC_p054,7,1
3793,SALPC02616,SPC_2740,SPC_RS13685,SPC_2740,8,1
3815,SALPC02575,sseI,SPC_RS13455,SPC_2698,9,1
3825,SALPC02362,SPC_2478,SPC_RS12330,SPC_2478,10,1
3834,SALPC04295,yjeH,SPC_RS22320,SPC_4478,12,1
3835,SALPC02577,SPC_2700,SPC_RS13470,SPC_2700,8,1
3845,SALPC02576,SPC_2699,SPC_RS13465,SPC_2699,10,12
3846,SALPC04154,SPC_4327,SPC_RS21550,SPC_4327,15,6
3856,SALPC00300,SPC_0309,SPC_RS01515,SPC_0309,11,3
3863,SALPC04413,arcA,SPC_RS22920,SPC_4599,20,21
3864,SALPC01054,SPC_1097,SPC_RS05435,SPC_1097,20,2
3879,SALPC02622,SPC_2746,SPC_RS13720,SPC_2746,8,2
3880,SALPC02400,pepT,SPC_RS12545,SPC_2517,20,12
3893,SALPC00595,SPC_0614,SPC_RS03025,SPC_0614,19,8
3896,SALPC00747,galE,SPC_RS03835,SPC_0772,19,13
3899,SALPC00626,SPC_0646,SPC_RS03170,SPC_0646,18,2
3902,SALPC03787,atpA,SPC_RS19610,SPC_3952,20,20
